,trueX,trueY,trueZ,DNNX,DNNY,DNNZ,recoX,recoY,recoZ,nhits,recoVtxFOM,TrueTrackLengthInMRD,DR_reco,DR
5356,-39.430,7.996,-36.820,0.000,11.817,0.000,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17279.411,54.084
5357,-17.925,46.378,30.355,37.772,32.991,24.419,-9999.000,-9999.000,-9999.000,57.000,-9999.000,0.000,17352.793,57.590
5358,-10.438,-42.533,22.621,0.000,0.000,22.373,-9999.000,-9999.000,-9999.000,167.000,-9999.000,143.800,17301.315,43.796
5359,15.456,7.546,-12.186,34.932,4.407,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17325.032,23.188
5360,8.177,-42.641,-43.151,0.000,21.831,0.000,-9999.000,-9999.000,-9999.000,104.000,-9999.000,0.000,17274.015,78.010
5361,44.520,-20.755,-18.984,20.423,5.997,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17321.616,40.703
5362,40.708,43.488,-44.050,0.000,5.470,0.000,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17342.097,71.014
5363,-10.120,-44.060,35.766,0.000,0.000,21.578,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17308.237,47.382
5364,4.719,4.879,48.235,24.141,16.983,22.105,-9999.000,-9999.000,-9999.000,212.000,-9999.000,164.255,17352.202,34.735
5365,21.992,-45.455,-34.583,13.532,0.000,0.000,26.673,-44.876,-27.390,176.000,90.162,21.057,8.602,57.738
5366,23.283,-0.048,-46.366,5.302,0.000,0.000,-9999.000,-9999.000,-9999.000,276.000,-9999.000,0.000,17305.494,49.730
5367,-45.645,31.862,-46.768,2.918,28.225,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17283.934,67.520
5368,0.869,5.370,-11.856,16.091,0.000,0.000,14.385,-26.519,-41.741,133.000,91.786,59.339,45.746,20.028
5369,-32.493,-20.999,31.203,0.000,0.290,24.800,-9999.000,-9999.000,-9999.000,61.000,-9999.000,0.000,17305.974,39.370
5370,27.797,-7.602,-17.595,15.698,0.000,0.000,-9999.000,-9999.000,-9999.000,11.000,-9999.000,0.000,17320.310,22.666
5371,13.254,33.555,-18.902,0.000,8.372,0.000,-9999.000,-9999.000,-9999.000,70.000,-9999.000,0.000,17334.928,34.163
5372,47.747,-12.229,-28.273,20.285,10.925,0.000,50.219,-10.606,-24.862,161.000,91.605,31.765,4.514,45.712
5373,42.493,28.736,48.275,0.000,27.178,0.000,-9999.000,-9999.000,-9999.000,37.000,-9999.000,0.000,17387.777,64.332
5374,-40.897,-26.608,-17.966,0.000,7.666,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17269.437,56.303
5375,18.879,37.422,-29.890,3.263,26.368,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17334.094,35.489
5376,47.812,-35.944,-24.630,4.306,0.000,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17311.527,61.574
5377,-34.738,-35.659,-46.777,0.000,9.626,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17251.128,73.794
5378,-5.912,-7.270,-3.837,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17308.950,10.126
5379,-45.722,-44.513,46.916,0.000,26.459,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17293.929,96.585
5380,11.130,-44.846,-35.514,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17278.858,58.278
5381,33.048,3.798,27.152,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17355.739,42.940
5382,-33.339,-15.078,-41.202,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,90.000,-9999.000,0.000,17267.045,55.104
5383,40.440,-37.755,-11.158,0.000,0.000,0.000,44.939,-40.016,-8.733,169.000,91.264,41.655,5.589,56.439
5384,-11.647,-1.045,-33.916,0.000,0.000,0.000,-2.864,-4.802,-36.886,124.000,88.312,19.468,10.004,35.875
5385,-3.801,-29.320,43.763,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,76.000,-9999.000,0.000,17325.000,52.814
5386,21.633,29.453,7.136,0.000,37.810,0.000,-9999.000,-9999.000,-9999.000,41.000,-9999.000,0.000,17352.398,24.264
5387,-5.919,34.862,36.808,14.634,10.516,26.891,-9999.000,-9999.000,-9999.000,128.000,-9999.000,89.827,17356.771,33.369
5388,19.928,-16.062,14.194,5.098,0.332,6.839,-9999.000,-9999.000,-9999.000,116.000,-9999.000,22.573,17329.225,23.298
5389,-5.997,-4.107,-26.406,0.000,0.000,0.000,-12.483,-7.601,-14.695,164.000,94.669,77.207,13.836,27.388
5390,28.570,-8.123,-26.030,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17315.597,39.494
5391,22.274,30.428,48.428,20.584,32.805,15.781,-9999.000,-9999.000,-9999.000,17.000,-9999.000,0.000,17377.174,32.777
5392,-43.654,-5.078,-11.183,0.000,0.000,0.000,-44.905,-1.789,-17.605,69.000,89.755,19.442,7.323,45.349
5393,-33.316,13.075,28.317,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,2.448,17323.498,45.637
5394,39.534,16.953,46.676,0.000,11.890,35.703,-9999.000,-9999.000,-9999.000,53.000,-9999.000,0.000,17378.351,41.340
5395,-44.953,43.904,-41.069,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,122.000,-9999.000,141.309,17294.605,75.067
5396,14.988,-36.072,13.768,1.630,0.000,17.737,-9999.000,-9999.000,-9999.000,84.000,-9999.000,0.000,17314.601,38.670
5397,-31.672,-20.836,-45.386,0.000,4.346,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17262.266,60.804
5398,-22.516,-34.541,0.695,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,116.000,-9999.000,0.000,17286.254,41.238
5399,47.377,25.198,36.770,0.000,9.384,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17381.913,62.022
5400,-48.413,27.299,4.588,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,112.000,-9999.000,0.000,17309.322,55.768
5401,-15.385,-43.837,-5.450,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,136.000,-9999.000,0.000,17281.461,46.777
5402,-1.200,-18.705,-19.471,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,59.000,-9999.000,0.000,17296.048,27.027
5403,-0.973,-28.860,-39.424,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,42.000,-9999.000,0.000,17278.813,48.868
5404,42.482,12.498,2.297,24.705,20.708,0.000,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17351.870,19.715
5405,31.209,4.832,-42.454,0.890,22.957,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17315.154,55.228
5406,15.433,-15.512,33.978,7.663,0.000,29.299,-9999.000,-9999.000,-9999.000,113.000,-9999.000,8.704,17338.384,17.969
5407,7.272,41.941,-33.017,0.000,2.189,0.000,5.078,43.875,-45.799,182.000,89.943,132.214,13.112,52.185
5408,33.048,3.798,27.152,0.000,0.000,19.419,-9999.000,-9999.000,-9999.000,97.000,-9999.000,0.000,17355.739,34.152
5409,-48.288,-35.856,-17.534,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17260.086,62.648
5410,-44.858,-49.703,3.931,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,99.000,-9999.000,0.000,17266.502,67.068
5411,27.006,14.084,20.572,19.379,12.720,25.116,-9999.000,-9999.000,-9999.000,86.000,-9999.000,57.416,17354.379,8.983
5412,-46.950,7.963,45.826,0.000,0.000,32.703,-9999.000,-9999.000,-9999.000,165.000,-9999.000,68.131,17322.850,49.396
5413,-45.356,48.435,32.405,7.949,40.317,14.696,-9999.000,-9999.000,-9999.000,116.000,-9999.000,99.595,17339.408,56.753
5414,43.796,-38.599,26.917,18.911,31.496,20.173,-9999.000,-9999.000,-9999.000,163.000,-9999.000,0.000,17337.426,74.687
5415,10.140,-45.456,1.221,21.915,1.649,0.000,-9999.000,-9999.000,-9999.000,124.000,-9999.000,6.710,17299.143,48.569
5416,19.742,1.157,26.083,0.000,8.336,33.150,-9999.000,-9999.000,-9999.000,244.000,-9999.000,0.000,17345.911,22.164
5417,42.803,-41.685,-43.804,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,102.000,-9999.000,0.000,17294.272,74.085
5418,6.488,-7.129,-40.184,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,59.000,-9999.000,0.000,17295.239,41.324
5419,18.827,42.956,4.568,10.772,34.377,0.000,-9999.000,-9999.000,-9999.000,198.000,-9999.000,34.587,17357.105,12.624
5420,38.306,-23.956,-47.408,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17299.803,65.489
5421,-40.842,-6.394,26.983,0.000,9.170,32.681,-9999.000,-9999.000,-9999.000,85.000,-9999.000,0.000,17307.149,44.077
5422,-0.148,5.625,0.019,13.809,0.000,0.000,-9999.000,-9999.000,-9999.000,44.000,-9999.000,0.000,17321.950,15.048
5423,22.410,-28.170,4.042,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,37.000,-9999.000,0.000,17317.822,36.223
5424,35.520,16.183,37.357,34.226,19.786,39.358,-9999.000,-9999.000,-9999.000,95.000,-9999.000,7.180,17370.203,4.320
5425,19.007,-34.102,-6.732,14.917,0.000,8.814,-9999.000,-9999.000,-9999.000,88.000,-9999.000,0.000,17306.215,37.701
5426,33.154,-47.730,-46.849,0.000,17.369,0.000,-9999.000,-9999.000,-9999.000,65.000,-9999.000,0.000,17283.437,86.786
5427,29.061,-13.668,12.864,24.857,0.000,24.428,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17335.117,18.391
5428,-23.016,31.777,41.580,4.518,17.190,24.572,-9999.000,-9999.000,-9999.000,119.000,-9999.000,0.000,17347.910,35.498
5429,6.396,-38.800,35.950,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17320.905,53.280
5430,-1.210,29.331,26.942,0.000,31.710,31.701,-9999.000,-9999.000,-9999.000,115.000,-9999.000,0.000,17350.583,5.456
5431,22.943,3.752,-18.828,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17323.343,29.916
5432,-27.965,-22.172,42.851,0.000,0.000,21.401,-9999.000,-9999.000,-9999.000,128.000,-9999.000,0.000,17314.659,41.638
5433,-7.336,-21.987,-15.182,6.700,0.000,0.000,-9999.000,-9999.000,-9999.000,60.000,-9999.000,0.000,17293.084,30.181
5434,8.098,15.828,35.236,18.761,24.669,40.062,-9999.000,-9999.000,-9999.000,105.000,-9999.000,0.000,17352.944,14.668
5435,30.428,43.481,19.250,0.000,36.484,0.000,-9999.000,-9999.000,-9999.000,51.000,-9999.000,0.000,17372.570,36.679
5436,-16.358,38.732,-22.415,0.000,9.713,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17318.818,40.151
5437,44.769,-6.310,1.282,12.638,0.000,0.000,-9999.000,-9999.000,-9999.000,79.000,-9999.000,0.000,17341.764,32.770
5438,-14.575,-33.740,16.103,0.783,0.000,18.893,-9999.000,-9999.000,-9999.000,46.000,-9999.000,0.000,17300.215,37.176
5439,-25.444,-38.056,-26.808,0.000,0.000,0.000,-25.886,-42.441,-40.968,175.000,91.629,49.880,14.830,53.050
5440,-27.351,-46.662,19.179,0.000,0.000,19.440,-9999.000,-9999.000,-9999.000,55.000,-9999.000,0.000,17287.184,54.088
5441,-32.238,21.619,-44.467,0.000,6.727,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17287.044,56.907
5442,12.185,-18.383,7.713,47.890,0.000,8.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17319.666,40.160
5443,-14.807,21.548,30.117,23.392,0.000,7.096,-9999.000,-9999.000,-9999.000,58.000,-9999.000,0.000,17340.089,49.532
5444,-41.023,6.140,-14.979,0.000,22.059,0.000,-9999.000,-9999.000,-9999.000,92.000,-9999.000,0.000,17290.020,46.483
5445,-13.235,-11.417,12.947,0.000,0.581,2.892,-9999.000,-9999.000,-9999.000,122.000,-9999.000,149.862,17312.030,20.500
5446,22.791,-7.295,-48.869,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,55.000,-9999.000,0.000,17299.583,54.413
5447,-12.145,6.200,11.694,0.000,11.761,0.000,-9999.000,-9999.000,-9999.000,129.000,-9999.000,25.719,17322.104,17.753
5448,-25.209,34.276,-5.757,0.000,8.989,0.000,-9999.000,-9999.000,-9999.000,50.000,-9999.000,0.000,17320.740,36.167
5449,26.047,-38.273,-1.506,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17310.908,46.320
5450,-16.516,-40.982,-35.280,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,64.000,-9999.000,0.000,17265.220,56.542
5451,20.775,-42.998,13.659,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17313.902,49.669
5452,25.713,25.745,-32.016,0.000,30.386,0.000,-9999.000,-9999.000,-9999.000,84.000,-9999.000,0.000,17330.065,41.325
5453,49.477,16.254,-35.553,5.284,0.000,0.000,-9999.000,-9999.000,-9999.000,133.000,-9999.000,107.866,17336.305,59.002
5454,-6.886,-22.375,15.272,0.000,17.386,0.000,-9999.000,-9999.000,-9999.000,173.000,-9999.000,41.444,17310.720,43.146
5455,-16.187,-11.562,-27.833,0.000,9.722,0.000,-9999.000,-9999.000,-9999.000,121.000,-9999.000,0.000,17286.690,38.597
5456,1.101,16.562,-9.421,4.643,0.000,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17323.544,19.380
5457,11.871,-37.488,-34.670,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,132.000,-9999.000,0.000,17284.014,52.424
5458,46.827,-27.148,37.651,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,13.000,-9999.000,0.000,17351.969,65.935
5459,-24.912,-24.059,-43.331,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,48.000,-9999.000,0.000,17265.492,55.471
5460,-45.955,-8.904,-48.763,0.000,6.040,0.000,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17258.979,68.651
5461,-44.997,-7.347,23.000,0.000,0.000,26.719,-9999.000,-9999.000,-9999.000,265.000,-9999.000,38.495,17301.901,45.744
5462,-10.773,39.924,39.906,0.000,22.735,0.000,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17358.695,44.766
5463,-18.123,37.549,14.374,0.000,17.457,0.000,-9999.000,-9999.000,-9999.000,240.000,-9999.000,80.076,17338.336,30.639
5464,36.589,22.119,-11.094,0.000,27.933,0.000,-9999.000,-9999.000,-9999.000,33.000,-9999.000,0.000,17346.300,38.673
5465,-27.774,-45.942,16.649,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,34.000,-9999.000,0.000,17285.888,56.207
5466,-36.003,31.688,-19.889,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17304.874,51.922
5467,-15.273,-30.922,-10.880,0.000,0.000,19.061,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17285.830,45.672
5468,-25.129,48.262,15.547,8.011,28.753,17.434,-9999.000,-9999.000,-9999.000,127.000,-9999.000,141.973,17341.186,38.502
5469,-26.789,36.896,-25.645,0.000,0.000,0.888,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17309.882,52.754
5470,29.093,-37.959,18.753,24.163,12.280,12.443,-9999.000,-9999.000,-9999.000,100.000,-9999.000,0.000,17324.560,50.873
5471,47.511,9.060,-28.906,6.002,0.000,7.882,52.720,12.261,-22.163,124.000,93.930,21.794,9.102,56.200
5472,-22.597,-12.554,-48.104,0.000,0.000,0.000,-26.913,-18.808,-38.655,142.000,92.955,9.688,12.125,54.610
5473,-11.331,24.147,33.374,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17345.476,42.723
5474,-48.335,13.296,-49.879,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17269.824,70.718
5475,-39.082,9.815,-33.311,5.287,15.337,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17282.688,55.756
5476,-11.838,6.831,39.763,0.000,18.294,32.742,-9999.000,-9999.000,-9999.000,77.000,-9999.000,27.278,17338.882,17.912
5477,-31.156,1.569,33.926,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,73.000,-9999.000,0.000,17321.342,46.088
5478,32.113,-24.950,31.452,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17341.132,51.410
5479,-13.586,-42.884,-48.509,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,109.000,-9999.000,0.000,17258.187,66.157
5480,13.785,46.378,-6.252,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17349.942,48.786
5481,-14.861,49.799,-35.211,0.000,24.858,0.000,5.167,54.566,-45.849,366.000,96.978,30.746,23.174,45.637
5482,23.186,38.392,40.211,7.498,22.258,37.630,-9999.000,-9999.000,-9999.000,114.000,-9999.000,7.242,17377.549,22.651
5483,-15.392,0.047,-45.821,0.000,4.829,0.000,-9999.000,-9999.000,-9999.000,458.000,-9999.000,14.122,17283.493,48.573
5484,9.167,48.548,22.536,0.000,0.000,10.432,-9999.000,-9999.000,-9999.000,75.000,-9999.000,24.516,17365.132,50.867
5485,17.461,17.539,-43.353,0.000,20.812,0.000,-9999.000,-9999.000,-9999.000,37.000,-9999.000,0.000,17314.025,46.852
5486,17.602,-40.965,16.318,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17314.773,47.479
5487,47.785,-47.328,44.940,0.000,0.000,18.035,-9999.000,-9999.000,-9999.000,67.000,-9999.000,0.000,17345.155,72.438
5488,30.883,-1.328,-11.020,12.272,0.000,2.304,-9999.000,-9999.000,-9999.000,67.000,-9999.000,0.000,17329.505,22.927
5489,-46.819,-6.287,-41.104,0.000,15.298,0.000,-9999.000,-9999.000,-9999.000,56.000,-9999.000,0.000,17264.412,65.935
5490,-24.429,-22.786,-38.259,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,112.000,-9999.000,0.000,17269.432,50.791
5491,-4.241,35.379,-16.136,23.134,29.838,0.000,-9999.000,-9999.000,-9999.000,299.000,-9999.000,150.963,17327.479,32.256
5492,17.496,-2.282,-40.610,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,50.000,-9999.000,0.000,17304.164,44.277
5493,-27.358,7.209,40.845,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,29.000,-9999.000,0.000,17330.792,49.686
5494,-36.558,41.372,-21.988,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,122.000,-9999.000,0.000,17308.960,59.427
5495,-22.824,9.565,2.588,5.620,0.000,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17312.632,30.120
5496,-42.910,-5.515,-13.333,4.978,0.000,0.000,-39.318,-12.864,6.930,208.000,91.746,35.970,21.852,50.015
5497,33.293,-21.475,23.273,22.885,0.000,1.329,-9999.000,-9999.000,-9999.000,72.000,-9999.000,0.000,17339.085,32.420
5498,40.189,7.069,38.245,15.526,0.000,24.339,-9999.000,-9999.000,-9999.000,118.000,-9999.000,117.093,17368.161,29.183
5499,-7.347,26.759,30.253,0.000,26.673,6.391,-9999.000,-9999.000,-9999.000,68.000,-9999.000,0.000,17347.475,24.967
5500,39.039,-28.395,-25.096,39.870,0.000,0.000,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17310.516,37.905
5501,39.178,27.664,-7.480,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,27.000,-9999.000,0.000,17353.083,48.540
5502,16.482,38.291,31.026,23.582,5.793,11.617,-9999.000,-9999.000,-9999.000,97.000,-9999.000,0.000,17368.319,38.513
5503,-12.773,13.383,-3.080,0.983,18.477,9.047,-9999.000,-9999.000,-9999.000,102.000,-9999.000,0.000,17317.360,19.033
5504,9.671,38.648,-38.979,0.000,35.010,0.000,14.399,41.722,-32.701,162.000,94.734,9.285,8.439,40.325
5505,-30.916,14.713,13.718,7.440,0.000,8.688,-9999.000,-9999.000,-9999.000,111.000,-9999.000,111.071,17317.381,41.388
5506,-23.998,-8.492,-23.409,0.000,0.762,0.000,-9999.000,-9999.000,-9999.000,205.000,-9999.000,149.534,17286.507,34.778
5507,-10.327,27.625,-34.519,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,84.000,-9999.000,0.000,17308.890,45.402
5508,19.555,-21.575,-15.151,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17308.891,32.824
5509,-33.336,36.895,24.532,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,25.000,-9999.000,0.000,17335.075,55.447
5510,10.834,49.393,17.327,0.000,32.616,0.000,-9999.000,-9999.000,-9999.000,72.000,-9999.000,0.000,17363.576,26.440
5511,-2.438,-21.926,-27.184,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17289.025,35.009
5512,-23.660,-30.092,-26.107,0.000,12.104,7.213,-9999.000,-9999.000,-9999.000,19.000,-9999.000,0.000,17272.670,58.741
5513,9.780,26.442,-36.459,10.894,41.948,0.000,-9999.000,-9999.000,-9999.000,21.000,-9999.000,0.000,17318.701,39.635
5514,33.386,42.390,-20.793,4.937,19.606,0.000,-9999.000,-9999.000,-9999.000,213.000,-9999.000,104.225,17350.588,41.962
5515,37.388,-36.825,20.232,14.345,0.000,7.589,-9999.000,-9999.000,-9999.000,145.000,-9999.000,70.424,17330.869,45.243
5516,-45.306,30.559,-13.983,0.000,30.558,0.000,-9999.000,-9999.000,-9999.000,20.000,-9999.000,0.000,17302.273,47.415
5517,24.957,-28.907,46.772,16.345,0.000,31.205,-9999.000,-9999.000,-9999.000,86.000,-9999.000,0.000,17343.587,33.943
5518,-12.901,48.895,12.286,13.162,28.665,33.642,-9999.000,-9999.000,-9999.000,73.000,-9999.000,0.000,17346.706,39.302
5519,-1.486,10.546,-40.147,0.000,38.277,0.000,-0.742,5.382,-39.002,159.000,86.107,37.912,5.341,48.816
5520,32.398,-1.012,8.549,14.941,0.000,8.387,-9999.000,-9999.000,-9999.000,14.000,-9999.000,0.000,17341.850,17.487
5521,23.985,-21.592,-39.011,21.225,0.000,0.000,-9999.000,-9999.000,-9999.000,22.000,-9999.000,0.000,17297.696,44.673
5522,-42.381,24.378,-35.071,0.000,25.036,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17288.211,55.014
5523,-20.185,8.533,-37.203,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,36.000,-9999.000,0.000,17290.600,43.178
5524,-4.987,-7.053,-44.922,0.000,9.568,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17285.918,48.157
5525,35.037,-33.342,-31.398,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,36.000,-9999.000,0.000,17301.715,57.664
5526,-15.558,36.300,-14.077,0.000,18.663,0.000,-9999.000,-9999.000,-9999.000,160.000,-9999.000,96.827,17322.674,27.409
5527,9.457,18.464,-21.039,0.000,7.241,0.000,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17322.774,25.652
5528,34.208,-22.548,42.073,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,90.000,-9999.000,0.000,17349.870,58.726
5529,-7.565,19.961,-41.873,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17301.813,47.000
5530,-1.612,39.279,-34.850,4.429,1.922,3.952,-9999.000,-9999.000,-9999.000,24.000,-9999.000,0.000,17320.482,54.200
5531,36.187,-2.716,15.840,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,31.000,-9999.000,0.000,17347.268,39.595
5532,-11.955,24.285,-15.123,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,72.000,-9999.000,0.000,17317.191,31.006
5533,-38.674,-23.122,-9.699,0.281,0.000,10.443,-9999.000,-9999.000,-9999.000,91.000,-9999.000,0.000,17277.511,49.576
5534,-43.797,-27.846,13.355,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,205.000,-9999.000,152.018,17285.174,53.590
5535,-42.871,-33.120,-5.388,45.865,25.965,39.025,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17271.814,115.489
5536,31.955,11.598,-24.615,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,39.000,-9999.000,0.000,17329.757,41.971
5537,45.775,-8.469,-37.285,0.000,23.482,0.000,-9999.000,-9999.000,-9999.000,32.000,-9999.000,0.000,17318.891,67.130
5538,-15.359,24.722,37.285,0.000,24.316,32.916,-9999.000,-9999.000,-9999.000,104.000,-9999.000,0.000,17345.752,15.973
5539,40.003,28.256,-19.635,15.741,2.620,0.000,-9999.000,-9999.000,-9999.000,11.000,-9999.000,0.000,17346.907,40.391
5540,-17.569,31.332,-39.164,0.000,30.530,0.000,-8.819,26.091,-29.471,217.000,89.358,77.104,14.071,42.932
5541,43.167,36.156,-13.272,9.991,32.020,0.000,40.928,36.416,-14.640,119.000,89.208,132.963,2.637,35.971
5542,-44.061,14.346,29.246,3.059,0.000,15.496,-9999.000,-9999.000,-9999.000,42.000,-9999.000,0.000,17318.592,51.139
5543,49.619,9.540,43.507,34.185,0.000,40.969,-9999.000,-9999.000,-9999.000,116.000,-9999.000,0.000,17378.077,18.321
5544,19.696,-10.550,-18.892,22.877,0.000,5.864,-9999.000,-9999.000,-9999.000,15.000,-9999.000,0.000,17313.173,27.097
5545,-49.896,-32.083,-43.431,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17246.375,73.520
5546,41.649,-42.424,1.158,31.123,0.000,28.200,-9999.000,-9999.000,-9999.000,38.000,-9999.000,0.000,17319.099,51.399
5547,6.526,15.766,34.635,0.000,14.462,0.000,-9999.000,-9999.000,-9999.000,18.000,-9999.000,0.000,17351.655,35.269
5548,31.584,45.305,40.856,26.471,35.367,30.708,-9999.000,-9999.000,-9999.000,49.000,-9999.000,0.000,17386.759,15.096
5549,-36.378,3.152,-41.971,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,12.000,-9999.000,0.000,17275.396,55.631
5550,43.886,-24.544,40.513,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17353.419,64.573
5551,-7.132,4.517,-20.956,0.000,20.243,0.000,-9999.000,-9999.000,-9999.000,94.000,-9999.000,0.000,17305.177,27.154
5552,-46.550,6.000,-33.460,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,16.000,-9999.000,0.000,17276.090,57.641
5553,39.376,23.770,-20.164,30.090,28.071,0.000,41.686,21.592,-22.988,151.000,91.242,119.417,4.249,22.612
5554,-15.908,42.982,-5.654,32.815,35.781,0.000,-9999.000,-9999.000,-9999.000,23.000,-9999.000,0.000,17331.200,49.575
5555,-48.768,35.300,-26.111,0.000,0.000,0.000,-9999.000,-9999.000,-9999.000,26.000,-9999.000,0.000,17296.034,65.622
5556,30.714,-16.613,-34.183,16.865,0.000,0.000,-9999.000,-9999.000,-9999.000,107.000,-9999.000,0.000,17307.247,40.451
